205.51135,162.61623,51.47472
258.4889,165.00836,51.41768
309.8518,166.55844,50.66859
359.9705,169.12735,51.64534
409.00354,169.95264,52.11548
457.95813,171.83049,52.26476
506.02438,170.57529,51.75869
555.976,171.97539,50.02341
605.04614,168.32231,49.24695
656.5528,168.62115,48.39307
707.9905,165.06468,49.5873
757.97504,166.73,50.0825
808.59607,163.69157,49.36741
858.00275,162.07164,49.16643
205.77283,217.01819,52.50615
257.9751,220.50519,52.58012
310.84424,222.33372,52.04063
360.41412,225.04266,52.33919
410.02603,225.93637,55.27762
457.5833,228.41977,55.2949
505.48108,226.72205,53.54765
553.8074,228.01225,53.67371
603.4626,224.76775,51.36056
653.31464,225.02226,51.68316
705.04407,221.38118,51.26517
755.49475,221.96439,50.84272
806.4531,217.68304,49.54742
856.58813,215.63297,49.7663
206.33258,271.61542,53.72761
259.86722,275.54926,53.90677
312.06177,276.7279,55.2949
361.99918,279.99252,55.53601
410.81967,280.97272,57.64448
457.0479,282.82123,58.75507
504.0,285.0,57.31693
551.58594,283.62213,56.04795
601.0,282.0,53.76351
650.9891,279.70407,54.52765
702.87744,277.4306,52.35777
754.605,275.67194,52.48763
805.1223,271.7859,52.92967
854.60974,268.40082,52.41348
204.77284,323.74557,54.49242
259.4594,329.02368,55.00018
311.61688,330.0355,54.80833
362.64313,332.54047,56.41933
413.0,335.0,58.62781
458.3244,335.07465,60.93679
505.0129,335.33334,60.6493
549.9577,336.0137,59.4325
599.0,335.0,56.9536
648.0072,333.0409,56.80404
697.9979,329.97632,54.94794
749.41547,327.62195,55.53601
800.9702,322.95123,54.04953
852.9986,318.99615,52.5986
206.08865,378.98,57.25111
260.42883,381.0198,58.22762
312.547,382.77063,57.90466
362.9937,384.1958,60.7403
410.0824,384.0259,63.08347
457.04095,385.0393,63.35509
503.37988,384.57202,63.44051
549.0205,385.15353,62.28739
596.0076,384.04,59.58849
646.48816,382.9475,60.72515
697.5106,380.01477,58.4362
748.1057,376.53674,57.54649
799.6185,372.68372,56.23406
848.50165,368.44095,56.5368
206.0798,429.8509,57.13567
260.22638,431.99167,58.29191
314.0,434.0,59.36995
364.0,433.0,62.09705
412.0,433.0,61.9942
456.83975,431.9956,65.15554
502.70438,432.01453,64.04781
549.54224,431.4798,63.18374
595.9259,431.43237,61.7434
645.0289,429.2555,61.29718
695.1095,427.74643,58.57999
745.55945,423.2527,56.40252
795.98584,420.93826,56.36889
847.96326,415.9506,55.51884
209.86792,479.96866,58.64374
263.04764,480.99405,60.60373
313.29788,480.57837,61.7286
361.35266,480.01517,65.4553
409.9959,478.99545,66.60783
455.15137,477.4529,65.77998
500.87073,477.4646,64.04781
546.5663,476.3042,62.98297
594.4987,476.97266,61.58033
644.58997,474.71027,62.18501
