190.99821,170.03473,35.89947
240.00201,172.9679,37.22921
288.489,173.65665,36.04333
335.489,173.39275,37.11796
383.4728,172.40662,36.66945
431.8988,172.7066,36.81022
481.91583,168.30324,35.78395
532.0104,168.48633,35.75502
582.6035,162.79993,35.31808
634.95874,158.89081,34.30705
687.9757,153.95712,38.37688
741.0001,152.50418,34.99417
793.9809,150.39758,38.37688
845.6124,150.39612,34.60746
187.001,228.00795,38.64481
235.9871,232.14731,38.51109
282.48328,231.89636,40.00683
328.91174,232.78397,39.30603
376.49908,229.98216,40.76998
423.8994,230.29868,41.98323
470.95697,224.87175,41.19546
520.3855,223.81956,41.19546
569.188,216.42155,37.5884
621.0401,210.48701,37.28471
674.1116,204.7987,35.25941
729.2616,203.21909,36.44305
785.0773,202.28758,35.4059
838.34546,201.25429,34.39745
183.8876,285.61948,44.81934
232.10312,289.01904,46.99063
276.99823,287.96442,49.36741
323.27216,288.7951,49.92472
367.50232,285.50656,52.00315
413.1867,284.2784,51.72094
457.46695,278.91754,48.04203
504.52844,275.21732,46.94796
556.14575,266.151,43.13426
606.9856,261.49963,40.2119
663.2849,255.61578,37.0901
720.9641,253.92265,34.12556
779.69165,252.84627,34.48761
834.4429,252.29434,33.88208
178.74384,336.01007,52.15285
227.27608,340.04544,54.10294
271.2762,339.39526,56.5368
314.96216,337.49054,59.19743
358.21463,335.28625,60.42095
402.0835,331.54755,58.78682
445.51318,326.602,56.38571
492.28436,319.13364,55.91206
541.0,315.0,46.08458
588.7554,307.65445,43.08701
646.4797,302.42578,37.45068
704.3573,301.80573,37.42307
767.05695,301.62875,35.37665
826.45154,301.4646,34.84594
176.12505,387.9799,62.57859
221.45906,386.94974,70.83273
265.19476,383.2405,69.17766
307.48056,380.9804,71.37128
348.38177,376.77808,72.8003
390.90775,373.94803,68.66276
433.92847,368.44016,61.97949
479.01282,364.00696,58.77095
526.09265,358.3799,48.94415
581.97687,353.502,43.22859
640.6086,352.20975,38.48429
703.0884,351.50662,35.78395
764.49805,351.4369,34.90531
824.42206,351.32867,35.02374
170.75337,429.92715,68.78889
215.36128,426.07224,71.7032
258.16843,423.51807,75.89018
302.0,421.0,77.64919
344.0,417.0,71.18052
385.0,414.0,75.61953
427.23746,407.9356,68.76369
470.5802,402.9676,61.31213
518.27484,399.9103,52.52465
571.26013,398.00018,42.89739
629.48267,398.46814,37.69819
691.7213,399.02094,35.60997
755.38776,399.1659,36.04333
819.2787,400.28522,35.08281
169.70636,468.6366,73.47581
212.08487,466.0156,78.35144
254.65665,461.7871,82.89918
295.6167,458.83353,84.53484
337.7002,453.87833,78.49475
378.40338,449.45715,74.48771
420.76028,446.74664,67.88556
466.6222,442.50787,57.33337
518.00543,442.72983,46.25883
575.34827,444.652,40.13514
637.645,447.40186,35.55179
700.0087,448.99612,35.49351
761.7434,450.55823,36.30081
823.7549,451.63422,34.57754
167.21718,507.99472,75.35823
208.85066,503.98904,78.06352
251.5025,500.84543,77.61797
292.80865,496.97693,73.78169
335.42795,492.94803,73.03039
377.62482,488.47815,67.67944
421.45636,486.56976,59.52616
468.24164,485.44202,50.31799
519.4095,488.5479,42.68291
576.8451,494.5205,37.50583
637.08795,499.9175,34.90531
698.3191,501.6745,34.60746
760.7114,503.39444,34.27687
823.57684,503.0327,33.88208
166.41733,546.53955,71.08484
208.16977,544.0332,71.03693
249.95749,541.15173,68.05233
292.27698,536.4235,69.25252
333.9801,533.6007,63.34084
377.03595,530.87006,57.11915
423.88925,531.182,48.78168
474.83337,532.60736,42.68291
530.3568,538.6383,36.95043
589.5394,545.0193,35.55179
649.5962,549.905,34.78647
711.23883,553.7052,34.81622
770.51135,554.4688,34.27687
829.6812,555.3086,33.66763
163.84119,589.99835,59.00842
206.0654,587.46155,60.43621
249.5041,584.9607,56.11572
292.9602,582.00055,53.34875
338.10352,579.4119,48.76132
385.527,579.5651,42.87362
435.23526,580.7637,38.40377
487.0911,583.9213,36.0146
543.3026,591.3051,35.37665
599.5336,598.98,35.25941
657.0118,603.9663,34.87564
715.6154,607.27203,34.72691
774.4613,608.96893,34.30705
833.70483,608.2925,33.72904
163.99524,637.22705,50.02341
206.91803,638.1602,48.24891
251.97388,636.07495,44.75156
297.58362,635.3407,41.12074
345.9982,632.48486,38.48429
394.72104,634.4935,36.61298
448.7763,636.5316,35.46433
501.3958,642.7774,35.37665
556.70715,646.98145,35.02374
612.20593,654.7334,34.78647
669.1171,658.8857,34.66723
725.58167,662.36163,34.45758
782.82837,663.0941,34.00404
839.2208,661.97626,33.51364
165.00267,690.13354,40.87054
210.42157,695.3638,39.04299
258.01044,692.9601,38.18814
306.7648,694.48376,36.35777
356.3126,690.0513,36.3293
407.45715,694.9624,35.4059
460.27454,695.67413,35.31808
512.49835,702.50574,36.158
566.20667,704.7605,34.99417
620.0072,711.0048,34.7567
675.59766,714.3651,34.42753
730.5497,717.82056,34.57754
786.52844,717.5311,33.7597
842.05865,716.1787,33.26582
168.92776,749.4769,37.36779
215.01562,756.07385,36.47143
263.5442,753.6587,36.07203
314.01013,756.2635,35.95708
365.37134,751.3715,35.63903
416.4525,756.5958,35.63903
468.05487,755.37585,35.58089
519.895,763.155,35.37665
572.8286,762.17163,35.08281
627.39966,768.651,34.72691
682.1153,770.28955,34.36734
737.43994,773.5949,33.72904
792.29285,773.4236,33.35896
846.46484,770.4757,33.0162
170.97258,810.78735,36.75398
219.05377,817.2128,36.41465
268.98825,816.14215,36.10071
319.99426,817.1342,36.1866
370.46954,812.66943,36.04333
422.4169,817.4674,35.72606
474.48267,816.0544,35.63903
526.7846,823.4134,35.14177
578.7592,821.0919,34.69708
631.97095,825.10406,34.51761
685.5346,826.44165,34.00404
739.5857,829.33344,33.45185
794.0057,828.06604,33.0162
847.9984,824.48804,32.70163
