212.10655,162.4158,34.50792
263.9766,164.13954,35.15533
315.69678,165.78387,35.379288
366.40906,168.0881,36.167385
416.57877,169.62064,36.992126
463.99524,171.0045,37.619076
512.4922,170.94952,37.90425
560.3926,173.49478,38.962337
606.9858,172.43896,38.89935
655.0111,172.89677,39.292892
702.99817,171.00014,40.571194
750.58655,171.40652,41.747562
797.52014,166.57411,41.410492
845.98456,164.48648,41.282463
214.23364,214.25479,35.56455
267.41135,216.07278,36.12548
319.53577,216.89427,37.055763
370.91525,219.12592,38.30401
420.48874,220.45534,40.834705
467.54327,222.35211,42.76246
513.9337,222.1581,43.658886
559.04443,224.00134,46.44389
604.6824,223.76086,45.9434
650.92957,223.9676,47.557888
696.54443,221.33047,45.960133
743.52185,220.58777,48.67466
791.43677,215.27011,45.22878
841.05505,213.6254,43.366352
218.16827,264.40656,37.310226
271.52573,265.47827,38.615074
322.98334,266.05347,41.150146
373.01227,267.1534,42.796307
420.49335,267.93048,46.543575
466.7149,269.43835,49.27522
510.95877,269.13217,49.457253
555.74585,270.45056,51.830685
599.0,267.0,51.26292
646.99005,268.9224,55.349487
693.4203,267.1765,53.611797
739.4475,265.3391,55.538383
787.4912,263.31183,52.687527
838.068,260.5019,46.504078
212.99252,311.5015,38.296978
268.4312,314.05066,39.712425
320.42633,313.8504,41.26724
370.73465,314.43524,43.687294
420.06955,313.15286,46.456104
465.30777,312.6123,51.139526
509.50058,312.57092,53.995598
553.32513,312.0345,57.93413
599.0,309.0,56.98607
641.5771,309.78793,58.912994
687.50757,309.14954,55.855072
733.5427,307.5197,56.122444
782.9228,307.78055,49.968864
836.2501,307.01358,45.835564
212.79407,362.5761,39.517284
266.76944,361.6725,41.331284
317.54327,359.57916,42.1511
366.9896,357.99292,45.54527
413.56213,355.587,48.681236
459.5119,354.00552,51.848335
504.7864,352.59995,53.004013
549.0103,352.01114,54.867035
592.49457,351.95752,55.200294
638.1535,351.41138,57.46099
685.49567,350.96423,55.752083
732.3551,350.50513,53.770542
782.4124,352.89682,48.325375
835.9789,354.1484,43.275692
208.1353,409.84613,38.371952
259.11807,407.0338,39.855804
309.8045,405.38965,40.60744
360.02014,402.00714,42.315224
408.6582,399.0548,44.082905
454.82074,395.95197,47.50271
500.35233,394.55634,49.861244
544.318,393.40668,51.915333
588.98206,393.98148,52.363407
634.4302,393.80273,52.933945
680.74506,395.2656,49.405933
730.96313,397.12793,46.477196
783.34155,401.6919,41.807743
837.56647,404.36737,37.9905
204.86125,458.38907,37.735367
255.96576,455.3529,38.40643
304.90665,452.83984,39.4793
354.74585,447.9046,41.22506
402.5979,444.23627,42.010574
448.68848,440.64496,44.088127
494.81125,439.44934,44.700733
540.2172,438.40814,45.409275
585.98816,439.24387,45.178482
633.93097,440.2552,44.782967
683.05206,444.85065,42.404503
734.94214,448.14017,39.888866
787.4439,453.55682,37.30286
