196.99448,159.67949,30.478745
249.26279,162.18622,30.444662
301.00687,162.93822,30.334724
352.0224,164.45853,30.323889
404.00845,164.93175,30.36194
454.50723,165.78787,30.012087
505.96497,165.56981,29.918938
556.0313,167.2899,29.838669
605.9972,166.20648,29.825676
656.3917,167.58319,29.694517
706.4582,166.39651,29.99513
755.939,167.67383,30.081684
806.50507,164.24106,30.329668
856.99225,164.20744,30.458405
196.4827,213.28232,30.72202
248.55777,215.64029,30.600695
301.0074,216.64763,30.497055
351.99713,217.81026,30.419067
403.50558,218.64203,30.409595
453.9764,220.3337,30.30855
505.48926,219.66928,30.295544
555.5782,221.67142,30.281755
605.9839,220.62012,30.477604
655.998,221.69975,30.376444
705.49805,219.92259,30.728968
756.00555,220.9378,31.058638
805.48425,217.78358,30.949404
855.49927,216.99252,30.94635
196.03198,266.68338,30.83702
248.5707,268.78494,30.77754
299.99228,269.87555,30.89271
352.01236,271.55743,30.696945
402.9931,271.92703,30.89907
454.99988,273.9942,30.958242
504.99744,273.6369,30.961359
555.1721,275.04425,31.009308
605.4992,273.9748,31.289886
655.0046,274.7605,31.939182
705.03925,273.14862,32.016373
755.1522,273.0634,32.692898
805.0923,269.52087,32.946312
854.35876,268.34106,32.481476
194.00081,317.62698,31.08058
249.06282,321.56458,31.116285
300.999,323.06046,31.201023
352.9731,324.57904,31.391811
404.01395,324.62653,31.53364
453.99445,326.66464,32.075546
504.4244,326.42725,32.3507
554.02106,327.40567,32.93075
604.0177,326.37405,33.276524
653.46375,326.3478,34.04709
702.4768,324.82397,34.019997
752.2855,324.14447,34.730873
801.9895,321.05115,33.545048
852.4353,318.41425,33.260067
195.0425,373.15442,31.58119
248.2523,374.34155,31.858158
299.92432,375.30072,32.085155
351.97083,376.52054,32.587994
402.85065,376.6044,33.419716
452.49866,378.0067,33.96498
502.7107,378.51736,34.38209
551.9606,378.74457,34.619934
601.4512,377.61322,34.98944
650.5928,376.5829,36.22898
699.2268,375.40332,36.1218
749.49786,373.5154,36.277386
799.51514,371.00623,34.774677
849.36926,368.3436,34.067787
194.5138,424.77905,32.10662
247.00835,425.76282,32.49783
298.00287,426.90015,32.868214
350.0184,427.31772,33.55829
